Transcript_Id	Length	Source	evalue	Symbol	Blast_Symbol	Blast_Description	Target_Species
dd_Smed_v6_2794_0_1	1622	PLDB	2.00E-149	NP_004292.1	ACTL6A ACTL6 ARPN-BETA Arp4 BAF53A INO80K	actin like 6A	Homo sapiens
dd_Smed_v6_2833_0_1	1141	PLDB	1.00E-64	NP_006806.1	TMED2 P24A RNP24 p24	transmembrane emp24 domain trafficking protein 2	Homo sapiens
dd_Smed_v6_2836_0_1	2206	PLDB	7.00E-121	XP_005252025.1	APBA1 D9S411E LIN10 MINT1 X11 X11A X11ALPHA	amyloid beta precursor protein binding family A member 1	Homo sapiens
dd_Smed_v6_2836_0_2	2153	PLDB	1.00E-144	XP_005252025.1	APBA1 D9S411E LIN10 MINT1 X11 X11A X11ALPHA	amyloid beta precursor protein binding family A member 1	Homo sapiens
dd_Smed_v6_28398_0_1	1245	PLDB	1.00E-56	NP_005421.1	WNT1 BMND16 INT1 OI15	Wnt family member 1	Homo sapiens
dd_Smed_v6_2865_0_1	653	PLDB	9.00E-39	NP_002486.1	NDUFS4 AQDQ CI-18	"NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)"	Homo sapiens
dd_Smed_v6_2875_0_1	852	PLDB	5.00E-17	NP_001746.1	CBFB PEBP2B	"core-binding factor, beta subunit"	Homo sapiens
dd_Smed_v6_28779_0_1	2074	PLDB	2.00E-180	NP_001185.3	HCN2 BCNG-2 BCNG2 HAC-1	hyperpolarization activated cyclic nucleotide-gated potassium channel 2	Homo sapiens
dd_Smed_v6_2886_0_1	847	PLDB	5.00E-05	NP_001179.1	BAK1 BAK BAK-LIKE BCL2L7 CDN1	BCL2 antagonist/killer 1	Homo sapiens
dd_Smed_v6_28883_0_2	756	PLDB	1.00E-25	NP_004968.2	KCNC3 KSHIIID KV3.3 SCA13	"potassium voltage-gated channel, Shaw-related subfamily, member 3"	Homo sapiens
dd_Smed_v6_28958_0_1	670	PLDB	8.00E-22	NP_001157150.1	SHOX2 OG12 OG12X SHOT	short stature homeobox 2	Homo sapiens
dd_Smed_v6_2960_0_1	2355	PLDB	2.00E-68	XP_005273881.1	TPCN2 SHEP10 TPC2	two pore segment channel 2	Homo sapiens
dd_Smed_v6_29967_0_1	1121	PLDB	3.00E-06	NP_004611.1	TRAF6 MGC:3310 RNF85	TNF receptor associated factor 6	Homo sapiens
dd_Smed_v6_3004_0_1	5334	PLDB	0	NP_004512.1	KIF5B HEL-S-61 KINH KNS KNS1 UKHC	kinesin family member 5B	Homo sapiens
dd_Smed_v6_3024_0_1	7107	PLDB	7.00E-72	NP_001258463.1	DSCAM CHD2 CHD2-42 CHD2-52	DS cell adhesion molecule	Homo sapiens
dd_Smed_v6_3024_0_2	7065	PLDB	8.00E-72	NP_001258463.1	DSCAM CHD2 CHD2-42 CHD2-52	DS cell adhesion molecule	Homo sapiens
dd_Smed_v6_30453_0_1	554	PLDB	1.00E-31	NP_004488.2	FOXA3 FKHH3 HNF3G TCF3G	forkhead box A3	Homo sapiens
dd_Smed_v6_3049_0_1	9028	PLDB	7.00E-53	NP_002102.4	HTT HD IT15	huntingtin	Homo sapiens
dd_Smed_v6_30562_0_1	1213	PLDB	3.00E-76	NP_002691.1	POU4F3 BRN3C DFNA15	POU class 4 homeobox 3	Homo sapiens
dd_Smed_v6_3098_0_1	1535	PLDB	1.00E-125	NP_006186.1	PBX3	PBX homeobox 3	Homo sapiens
dd_Smed_v6_3107_0_1	4797	PLDB	2.00E-108	NP_722522.1	RASGRF1 CDC25 CDC25L GNRP GRF1 GRF55 H-GRF55 PP13187 ras-GRF1	Ras protein specific guanine nucleotide releasing factor 1	Homo sapiens
dd_Smed_v6_31236_0_1	555	PLDB	9.00E-48	NP_003459.2	FZD5 C2orf31 HFZ5	frizzled class receptor 5	Homo sapiens
dd_Smed_v6_3125_0_1	1075	PLDB	2.00E-89	NP_006484.1	CLN5 NCL	"ceroid-lipofuscinosis, neuronal 5"	Homo sapiens
dd_Smed_v6_3128_0_1	2459	PLDB	1.00E-63	NP_006192.1	CDK16 PCTAIRE PCTAIRE1 PCTGAIRE PCTK1	cyclin-dependent kinase 16	Homo sapiens
dd_Smed_v6_3137_0_1	1811	PLDB	8.00E-41	NP_067090.1	CERS1 LAG1 LASS1 UOG1	ceramide synthase 1	Homo sapiens
dd_Smed_v6_31784_0_1	979	PLDB	1.00E-32	NP_203129.1	LHX4 CPHD4	LIM homeobox 4	Homo sapiens
dd_Smed_v6_3181_0_1	3064	PLDB	0	NP_055644.2	DDX46 PRPF5 Prp5	DEAD-box helicase 46	Homo sapiens
dd_Smed_v6_32226_0_1	717	PLDB	8.00E-28	NP_001165081.1	LDB3 CMD1C CMPD3 CYPHER LDB3Z1 LDB3Z4 LVNC3 MFM4 ORACLE PDLIM6 ZASP	LIM domain binding 3	Homo sapiens
dd_Smed_v6_3235_0_1	3133	PLDB	1.00E-133	NP_002567.3	PAK1 PAKalpha	p21 (RAC1) activated kinase 1	Homo sapiens
dd_Smed_v6_32381_0_1	408	PLDB	3.00E-30	NP_066268.1	GNAO1 EIEE17 G-ALPHA-o GNAO	G protein subunit alpha o1	Homo sapiens
dd_Smed_v6_33286_0_1	1681	PLDB	1.00E-127	NP_005645.1	NR2F1 BBOAS BBSOAS COUP-TFI EAR-3 EAR3 ERBAL3 NR2F2 SVP44 TCFCOUP1 TFCOUP1	nuclear receptor subfamily 2 group F member 1	Homo sapiens
dd_Smed_v6_3334_0_1	4537	PLDB	0	NP_004644.2	KDM5D HY HYA JARID1D SMCY	lysine (K)-specific demethylase 5D	Homo sapiens
dd_Smed_v6_33456_0_1	911	PLDB	1.00E-23	XP_006723629.1	NKX2-2 NKX2.2 NKX2B	NK2 homeobox 2	Homo sapiens
dd_Smed_v6_3356_0_1	1429	PLDB	4.00E-06	NP_001154836.1	NPTN GP55 GP65 SDFR1 SDR1 np55 np65	neuroplastin	Homo sapiens
dd_Smed_v6_3359_0_1	1681	PLDB	0	NP_000421.1	PAFAH1B1 LIS1 LIS2 MDCR MDS PAFAH	platelet activating factor acetylhydrolase 1b regulatory subunit 1	Homo sapiens
dd_Smed_v6_3361_0_1	2066	PLDB	1.00E-12	NP_001122092.1	PAK1 PAKalpha	p21 (RAC1) activated kinase 1	Homo sapiens
dd_Smed_v6_3362_0_1	834	PLDB	2.00E-84	NP_008839.2	RAC1 Rac-1 TC-25 p21-Rac1	"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"	Homo sapiens
dd_Smed_v6_3363_0_1	1887	PLDB	4.00E-136	NP_002028.1	FYN SLK SYN p59-FYN	"FYN proto-oncogene, Src family tyrosine kinase"	Homo sapiens
dd_Smed_v6_3375_0_1	4203	PLDB	7.00E-14	NP_001151.1	APAF1 APAF-1 CED4	apoptotic peptidase activating factor 1	Homo sapiens
dd_Smed_v6_3395_0_1	1496	PLDB	6.00E-59	NP_060717.1	TMEM30A C6orf67 CDC50A	transmembrane protein 30A	Homo sapiens
dd_Smed_v6_34144_0_1	722	PLDB	5.00E-39	XP_006718020.1	TCF7L2 TCF-4 TCF4	"transcription factor 7-like 2 (T-cell specific, HMG-box)"	Homo sapiens
dd_Smed_v6_3426_0_1	2173	PLDB	4.00E-104	NP_004603.1	TGFBR1 AAT5 ACVRLK4 ALK-5 ALK5 ESS1 LDS1 LDS1A LDS2A MSSE SKR4 TGFR-1	"transforming growth factor, beta receptor 1"	Homo sapiens
dd_Smed_v6_3457_0_1	2456	PLDB	0	NP_000293.2	PLOD1 EDS6 LH LH1 LLH PLOD	"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"	Homo sapiens
dd_Smed_v6_3473_0_1	2835	PLDB	0	NP_001269804.1	SMARCA1 ISWI NURF140 SNF2L SNF2L1 SNF2LB SNF2LT SWI SWI2	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1"	Homo sapiens
dd_Smed_v6_3518_0_1	1757	PLDB	6.00E-132	NP_002746.1	MAP2K1 CFC3 MAPKK1 MEK1 MKK1 PRKMK1	mitogen-activated protein kinase kinase 1	Homo sapiens
dd_Smed_v6_35379_0_1	1244	PLDB	3.00E-19	NP_665804.1	ISL2	ISL LIM homeobox 2	Homo sapiens
dd_Smed_v6_3571_0_1	2293	PLDB	1.00E-19	XP_005260588.1	STK4 KRS2 MST1 TIIAC YSK3	serine/threonine kinase 4	Homo sapiens
dd_Smed_v6_3573_0_1	2580	PLDB	1.00E-43	XP_005265291.1	PLXNB1 PLEXIN-B1 PLXN5 SEP	plexin B1	Homo sapiens
dd_Smed_v6_35892_0_1	1175	PLDB	1.00E-54	NP_000271.1	PAX6 AN AN2 D11S812E MGDA WAGR	paired box 6	Homo sapiens
dd_Smed_v6_3591_0_1	2695	PLDB	3.00E-19	NP_001129069.1	CCDC88A APE GIRDIN GIV GRDN HkRP1 KIAA1212	coiled-coil domain containing 88A	Homo sapiens
dd_Smed_v6_3603_0_1	3807	PLDB	0	NP_036425.1	PXDN D2S448 D2S448E MG50 PRG2 PXN VPO	peroxidasin homolog (Drosophila)	Homo sapiens
dd_Smed_v6_36491_0_1	2012	PLDB	0	NP_647479.2	KCNH5 EAG2 H-EAG2 Kv10.2 hEAG2	potassium voltage-gated channel subfamily H member 5	Homo sapiens
dd_Smed_v6_3664_0_1	920	PLDB	7.00E-114	NP_001189414.1	HSPE1-MOB4 HSPE1-PHOCN	HSPE1-MOB4 readthrough	Homo sapiens
dd_Smed_v6_3666_0_1	1767	PLDB	2.00E-150	NP_004508.1	ILK HEL-S-28 ILK-1 ILK-2 P59 p59ILK	integrin linked kinase	Homo sapiens
dd_Smed_v6_3677_0_1	1442	PLDB	1.00E-15	NP_004611.1	TRAF6 MGC:3310 RNF85	TNF receptor associated factor 6	Homo sapiens
dd_Smed_v6_3685_0_1	4920	PLDB	1.00E-173	NP_001156768.1	MARK2 EMK-1 EMK1 PAR-1 Par-1b Par1b	microtubule affinity regulating kinase 2	Homo sapiens
dd_Smed_v6_3701_0_1	1022	PLDB	3.00E-33	NP_689416.1	IPMK	inositol polyphosphate multikinase	Homo sapiens
dd_Smed_v6_3877_0_1	473	PLDB	9.00E-26	NP_006510.1	DYNLT1 CW-1 TCTEL1 tctex-1	dynein light chain Tctex-type 1	Homo sapiens
dd_Smed_v6_3883_0_1	1302	PLDB	2.00E-122	NP_000010.1	ACAT1 ACAT MAT T2 THIL	acetyl-CoA acetyltransferase 1	Homo sapiens
dd_Smed_v6_3916_0_1	1514	PLDB	2.00E-156	NP_003067.3	SMARCD1 BAF60A CRACD1 Rsc6p	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1"	Homo sapiens
dd_Smed_v6_3927_0_1	7255	PLDB	0	NP_597677.2	NIPBL CDLS CDLS1 IDN3 IDN3-B Scc2	"NIPBL, cohesin loading factor"	Homo sapiens
dd_Smed_v6_3940_0_1	3606	PLDB	0	XP_005245737.1	RABGAP1L HHL TBC1D18	RAB GTPase activating protein 1-like	Homo sapiens
dd_Smed_v6_3940_0_2	3585	PLDB	0	XP_005245737.1	RABGAP1L HHL TBC1D18	RAB GTPase activating protein 1-like	Homo sapiens
dd_Smed_v6_3940_0_3	3558	PLDB	0	XP_005245737.1	RABGAP1L HHL TBC1D18	RAB GTPase activating protein 1-like	Homo sapiens
dd_Smed_v6_3940_0_4	3537	PLDB	0	XP_005245737.1	RABGAP1L HHL TBC1D18	RAB GTPase activating protein 1-like	Homo sapiens
dd_Smed_v6_39545_0_1	1165	PLDB	3.00E-34	XP_005245808.1	EPHA2 ARCC2 CTPA CTPP1 CTRCT6 ECK	EPH receptor A2	Homo sapiens
dd_Smed_v6_4001_0_1	979	PLDB	4.00E-99	NP_067075.1	RAB18 RAB18LI1 WARBM3	"RAB18, member RAS oncogene family"	Homo sapiens
dd_Smed_v6_403_0_1	1019	PLDB	1.00E-30	NP_006147.1	NEDD8 NEDD-8	"neural precursor cell expressed, developmentally down-regulated 8"	Homo sapiens
dd_Smed_v6_4141_0_1	4616	PLDB	0	NP_001122317.1	SMARCA4 BAF190 BAF190A BRG1 MRD16 RTPS2 SNF2 SNF2L4 SNF2LB SWI2 hSNF2b	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4"	Homo sapiens
dd_Smed_v6_41855_0_1	745	PLDB	4.00E-29	NP_002226.1	KCNA6 HBK2 KV1.6 PPP1R96	potassium voltage-gated channel subfamily A member 6	Homo sapiens
dd_Smed_v6_4211_0_1	1848	PLDB	4.00E-94	NP_055146.1	SLC7A11 CCBR1 xCT	solute carrier family 7 member 11	Homo sapiens
dd_Smed_v6_4222_0_1	2036	PLDB	1.00E-134	NP_005630.1	SYT1 P65 SVP65 SYT	synaptotagmin 1	Homo sapiens
dd_Smed_v6_4272_0_1	1310	PLDB	2.00E-49	NP_003783.1	EDF1 EDF-1 MBF1	endothelial differentiation-related factor 1	Homo sapiens
dd_Smed_v6_4384_0_1	1695	PLDB	3.00E-154	NP_006273.1	STK4 KRS2 MST1 TIIAC YSK3	serine/threonine kinase 4	Homo sapiens
dd_Smed_v6_4406_0_1	1278	PLDB	4.00E-43	NP_919415.2	VAPA VAP-33 VAP-A VAP33 hVAP-33	VAMP associated protein A	Homo sapiens
dd_Smed_v6_44071_0_1	1880	PLDB	1.00E-50	NP_001193775.1	ASPM ASP Calmbp1 MCPH5	abnormal spindle microtubule assembly	Homo sapiens
dd_Smed_v6_4425_0_1	3424	PLDB	6.00E-169	XP_006718507.1	MARK2 EMK-1 EMK1 PAR-1 Par-1b Par1b	MAP/microtubule affinity-regulating kinase 2	Homo sapiens
dd_Smed_v6_442_0_1	973	PLDB	3.00E-42	NP_002078.1	GRN CLN11 GEP GP88 PCDGF PEPI PGRN	granulin	Homo sapiens
dd_Smed_v6_4437_0_1	917	PLDB	3.00E-18	NP_001240764.1	IGFBP7 AGM FSTL2 IBP-7 IGFBP-7 IGFBP-7v IGFBPRP1 MAC25 PSF RAMSVPS TAF	insulin-like growth factor binding protein 7	Homo sapiens
dd_Smed_v6_4455_0_1	995	PLDB	1.00E-53	NP_788276.1	CDK5RAP3 C53 HSF-27 IC53 LZAP MST016 OK/SW-cl.114 PP1553	CDK5 regulatory subunit associated protein 3	Homo sapiens
dd_Smed_v6_4494_0_1	4304	PLDB	7.00E-53	XP_005246883.1	TNS1 MST091 MST122 MST127 MSTP122 MSTP127 MXRA6 PPP1R155 TNS	tensin 1	Homo sapiens
dd_Smed_v6_4494_0_2	3118	PLDB	2.00E-53	XP_005246882.1	TNS1 MST091 MST122 MST127 MSTP122 MSTP127 MXRA6 PPP1R155 TNS	tensin 1	Homo sapiens
dd_Smed_v6_4507_0_1	3177	PLDB	1.00E-61	XP_006721575.1	ABR MDB	active BCR-related	Homo sapiens
dd_Smed_v6_4553_0_1	2925	PLDB	1.00E-27	XP_005260588.1	STK4 KRS2 MST1 TIIAC YSK3	serine/threonine kinase 4	Homo sapiens
dd_Smed_v6_4569_0_1	14288	PLDB	0	NP_001360.1	DNAH5 CILD3 DNAHC5 HL1 KTGNR PCD	dynein axonemal heavy chain 5	Homo sapiens
dd_Smed_v6_4618_0_1	1125	PLDB	2.00E-22	NP_001244891.1	PDLIM3 ALP	PDZ and LIM domain 3	Homo sapiens
dd_Smed_v6_46372_0_1	793	PLDB	3.00E-68	XP_006712486.1	GLI2 HPE9 PHS2 THP1 THP2	GLI family zinc finger 2	Homo sapiens
dd_Smed_v6_4639_0_1	3432	PLDB	2.00E-83	XP_006721532.1	DVL2	dishevelled segment polarity protein 2	Homo sapiens
dd_Smed_v6_4639_0_2	3387	PLDB	3.00E-85	XP_006721532.1	DVL2	dishevelled segment polarity protein 2	Homo sapiens
dd_Smed_v6_4639_0_3	3072	PLDB	9.00E-84	XP_006721532.1	DVL2	dishevelled segment polarity protein 2	Homo sapiens
dd_Smed_v6_4639_0_4	3027	PLDB	9.00E-86	XP_006721532.1	DVL2	dishevelled segment polarity protein 2	Homo sapiens
dd_Smed_v6_4770_0_1	3342	PLDB	9.00E-97	XP_006710845.1	LRRC7 DENSIN	leucine rich repeat containing 7	Homo sapiens
dd_Smed_v6_4784_0_1	2329	PLDB	3.00E-164	NP_002567.3	PAK1 PAKalpha	p21 (RAC1) activated kinase 1	Homo sapiens
dd_Smed_v6_4814_0_1	909	PLDB	1.00E-62	NP_542407.2	MACROD2 C20orf133	MACRO domain containing 2	Homo sapiens
dd_Smed_v6_4827_0_1	1298	PLDB	7.00E-06	NP_004611.1	TRAF6 MGC:3310 RNF85	TNF receptor associated factor 6	Homo sapiens
dd_Smed_v6_48366_0_1	1164	PLDB	9.00E-119	NP_004966.1	KCNB1 DRK1 KV2.1 h-DRK1	"potassium voltage-gated channel, Shab-related subfamily, member 1"	Homo sapiens
dd_Smed_v6_48430_0_1	490	PLDB	2.00E-29	XP_005260840.1	OVOL2 EUROIMAGE566589 ZNF339	ovo-like zinc finger 2	Homo sapiens
dd_Smed_v6_48508_0_1	583	PLDB	4.00E-49	NP_002754.2	PROX1	prospero homeobox 1	Homo sapiens
dd_Smed_v6_4850_0_1	2981	PLDB	4.00E-67	XP_006713048.1	CTNNB1 CTNNB MRD19 armadillo	catenin beta 1	Homo sapiens
dd_Smed_v6_4873_0_1	880	PLDB	1.00E-41	NP_002119.1	HMGB1 HMG1 HMG3 SBP-1	high mobility group box 1	Homo sapiens
dd_Smed_v6_4880_0_1	1633	PLDB	1.00E-10	NP_065825.1	MIB1 DIP-1 DIP1 LVNC7 MIB ZZANK2 ZZZ6	mindbomb E3 ubiquitin protein ligase 1	Homo sapiens
dd_Smed_v6_4900_0_1	2103	PLDB	4.00E-12	NP_851393.1	AXIN1 AXIN PPP1R49	axin 1	Homo sapiens
dd_Smed_v6_49073_0_1	797	PLDB	3.00E-07	NP_002078.1	GRN CLN11 GEP GP88 PCDGF PEPI PGRN	granulin	Homo sapiens
dd_Smed_v6_4933_0_1	6897	PLDB	1.00E-132	XP_005262620.1	KDM5D HY HYA JARID1D SMCY	lysine (K)-specific demethylase 5D	Homo sapiens
dd_Smed_v6_4942_0_1	2259	PLDB	0	NP_001075.1	PLOD3 LH3	"procollagen-lysine,2-oxoglutarate 5-dioxygenase 3"	Homo sapiens
dd_Smed_v6_4956_0_1	2299	PLDB	1.00E-32	NP_036533.2	PLXNB2 MM1 Nbla00445 PLEXB2 dJ402G11.3	plexin B2	Homo sapiens
dd_Smed_v6_4977_0_1	1121	PLDB	6.00E-54	NP_002564.1	PAFAH1B3 PAFAHG	platelet activating factor acetylhydrolase 1b catalytic subunit 3	Homo sapiens
dd_Smed_v6_5014_0_1	2349	PLDB	6.00E-107	XP_005263958.1	FHL2 AAG11 DRAL FHL-2 SLIM-3 SLIM3	four and a half LIM domains 2	Homo sapiens
dd_Smed_v6_5043_0_1	1758	PLDB	5.00E-141	NP_057088.2	IFT52 C20orf9 CGI-53 NGD2 NGD5 dJ1028D15.1	intraflagellar transport 52	Homo sapiens
dd_Smed_v6_5163_0_1	1465	PLDB	5.00E-132	NP_008975.1	KATNA1	katanin catalytic subunit A1	Homo sapiens
dd_Smed_v6_5184_0_1	531	PLDB	1.00E-11	NP_060836.1	BLOC1S4 BCAS4L BLOS4 CNO	biogenesis of lysosomal organelles complex 1 subunit 4	Homo sapiens
dd_Smed_v6_53006_0_1	1193	PLDB	1.00E-33	NP_001124388.1	TGFBR1 AAT5 ACVRLK4 ALK-5 ALK5 ESS1 LDS1 LDS1A LDS2A MSSE SKR4 TGFR-1	"transforming growth factor, beta receptor 1"	Homo sapiens
dd_Smed_v6_5317_0_1	1898	PLDB	2.00E-43	XP_005254973.1	MEF2A ADCAD1 RSRFC4 RSRFC9 mef2	myocyte enhancer factor 2A	Homo sapiens
dd_Smed_v6_5325_0_1	13132	PLDB	1.00E-71	XP_006724535.1	DMD BMD CMD3B DXS142 DXS164 DXS206 DXS230 DXS239 DXS268 DXS269 DXS270 DXS272 MRX85	dystrophin	Homo sapiens
dd_Smed_v6_5329_0_1	1271	PLDB	2.00E-06	NP_004611.1	TRAF6 MGC:3310 RNF85	TNF receptor associated factor 6	Homo sapiens
dd_Smed_v6_53339_0_1	438	PLDB	2.00E-16	NP_000801.1	GABRA5	"gamma-aminobutyric acid (GABA) A receptor, alpha 5"	Homo sapiens
dd_Smed_v6_54468_0_1	435	PLDB	8.00E-30	XP_006713070.1	PRICKLE2 EPM5	prickle homolog 2 (Drosophila)	Homo sapiens
dd_Smed_v6_5479_0_1	2974	PLDB	1.00E-43	NP_001026872.2	SEMA5B SEMAG SemG	semaphorin 5B	Homo sapiens
dd_Smed_v6_5495_0_1	2282	PLDB	2.00E-107	XP_006721186.1	KATNB1 KAT	katanin p80 (WD repeat containing) subunit B 1	Homo sapiens
dd_Smed_v6_5509_0_1	3532	PLDB	0	XP_005269849.1	KCNMA1 BKTM KCa1.1 MaxiK SAKCA SLO SLO-ALPHA SLO1 bA205K10.1 mSLO1	"potassium large conductance calcium-activated channel, subfamily M, alpha member 1"	Homo sapiens
dd_Smed_v6_5542_0_1	1703	PLDB	8.00E-35	NP_065756.1	TBC1D24 DFNA65 DFNB86 DOORS EIEE16 FIME TLDC6	"TBC1 domain family, member 24"	Homo sapiens
dd_Smed_v6_56082_0_1	565	PLDB	2.00E-22	NP_004089.1	EMX2	empty spiracles homeobox 2	Homo sapiens
dd_Smed_v6_5621_0_1	732	PLDB	5.00E-30	NP_006806.1	TMED2 P24A RNP24 p24	transmembrane emp24 domain trafficking protein 2	Homo sapiens
dd_Smed_v6_5635_0_1	2474	PLDB	1.00E-164	NP_002028.1	FYN SLK SYN p59-FYN	"FYN proto-oncogene, Src family tyrosine kinase"	Homo sapiens
dd_Smed_v6_5736_0_1	1708	PLDB	2.00E-45	NP_001136073.1	SPHK1 SPHK	sphingosine kinase 1	Homo sapiens
dd_Smed_v6_5742_0_1	1563	PLDB	3.00E-109	NP_109587.1	MAP2K2 CFC4 MAPKK2 MEK2 MKK2 PRKMK2	mitogen-activated protein kinase kinase 2	Homo sapiens
dd_Smed_v6_5804_0_1	1457	PLDB	4.00E-68	NP_060758.2	PHF10 BAF45A XAP135	PHD finger protein 10	Homo sapiens
dd_Smed_v6_58098_0_1	1025	PLDB	2.00E-30	NP_004967.1	KCNC1 KV3.1 KV4 NGK2	"potassium voltage-gated channel, Shaw-related subfamily, member 1"	Homo sapiens
dd_Smed_v6_5826_0_1	2507	PLDB	4.00E-39	NP_076412.3	PHACTR4 PPP1R124	phosphatase and actin regulator 4	Homo sapiens
dd_Smed_v6_5880_0_1	2254	PLDB	6.00E-173	NP_689540.2	AK7 AK 7	adenylate kinase 7	Homo sapiens
dd_Smed_v6_5924_0_1	1815	PLDB	0	NP_620446.1	MAPK10 JNK3 JNK3A PRKM10 SAPK1b p493F12 p54bSAPK	mitogen-activated protein kinase 10	Homo sapiens
dd_Smed_v6_5977_0_1	3818	PLDB	9.00E-21	NP_060700.2	NUP133 hNUP133	nucleoporin 133kDa	Homo sapiens
dd_Smed_v6_5987_0_1	797	PLDB	9.00E-79	NP_001177912.1	COQ7 CAT5 CLK-1 CLK1	"coenzyme Q7 homolog, ubiquinone (yeast)"	Homo sapiens
dd_Smed_v6_60078_0_1	463	PLDB	1.00E-23	NP_054698.1	PAX8	paired box 8	Homo sapiens
dd_Smed_v6_6025_0_1	1257	PLDB	8.00E-97	NP_004654.1	RAB11A YL8	"RAB11A, member RAS oncogene family"	Homo sapiens
dd_Smed_v6_6037_0_1	1759	PLDB	2.00E-11	NP_005094.1	FEZ1	fasciculation and elongation protein zeta 1 (zygin I)	Homo sapiens
dd_Smed_v6_6045_0_1	1886	PLDB	1.00E-32	NP_085153.1	KIAA1715 LNP LNP1 Ul ulnaless	KIAA1715	Homo sapiens
dd_Smed_v6_6079_0_1	1950	PLDB	1.00E-108	NP_001138574.1	SMAD3 HSPC193 HsT17436 JV15-2 LDS1C LDS3 MADH3	SMAD family member 3	Homo sapiens
dd_Smed_v6_6093_0_1	5239	PLDB	0	NP_002282.2	LAMB1 CLM LIS5	laminin subunit beta 1	Homo sapiens
dd_Smed_v6_6104_0_1	4924	PLDB	2.00E-131	NP_065825.1	MIB1 DIP-1 DIP1 LVNC7 MIB ZZANK2 ZZZ6	mindbomb E3 ubiquitin protein ligase 1	Homo sapiens
dd_Smed_v6_610_0_1	1653	PLDB	9.00E-108	NP_008839.2	RAC1 Rac-1 TC-25 p21-Rac1	"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"	Homo sapiens
dd_Smed_v6_61115_0_1	841	PLDB	1.00E-34	NP_060717.1	TMEM30A C6orf67 CDC50A	transmembrane protein 30A	Homo sapiens
dd_Smed_v6_61149_0_1	1304	PLDB	1.00E-90	XP_005256754.1	PLD2	phospholipase D2	Homo sapiens
dd_Smed_v6_6116_0_1	1742	PLDB	1.00E-99	NP_002237.1	KCNK3 K2p3.1 OAT1 PPH4 TASK TASK-1 TBAK1	potassium two pore domain channel subfamily K member 3	Homo sapiens
dd_Smed_v6_6129_0_1	4288	PLDB	3.00E-62	NP_001157743.1	DLC1 ARHGAP7 HP STARD12 p122-RhoGAP	DLC1 Rho GTPase activating protein	Homo sapiens
dd_Smed_v6_6170_0_1	1021	PLDB	1.00E-31	NP_031372.2	OGFR	opioid growth factor receptor	Homo sapiens
dd_Smed_v6_6170_0_2	979	PLDB	5.00E-35	NP_031372.2	OGFR	opioid growth factor receptor	Homo sapiens
dd_Smed_v6_6208_0_1	2588	PLDB	4.00E-129	NP_066264.3	CHAT CHOACTASE CMS1A CMS1A2	choline O-acetyltransferase	Homo sapiens
dd_Smed_v6_6214_0_1	752	PLDB	1.00E-14	NP_150282.2	DGCR6L DGCR6	DiGeorge syndrome critical region gene 6-like	Homo sapiens
dd_Smed_v6_6234_0_1	2957	PLDB	1.00E-67	NP_036365.1	RAB3GAP1 P130 RAB3GAP RAB3GAP130 WARBM1	RAB3 GTPase activating protein catalytic subunit 1	Homo sapiens
dd_Smed_v6_6242_0_1	1270	PLDB	3.00E-162	NP_006850.2	LIAS LAS LIP1 LS PDHLD	lipoic acid synthetase	Homo sapiens
dd_Smed_v6_6254_0_1	1718	PLDB	3.00E-107	NP_006614.2	PHGDH 3-PGDH 3PGDH HEL-S-113 PDG PGAD PGD PGDH SERA	phosphoglycerate dehydrogenase	Homo sapiens
dd_Smed_v6_6263_0_1	714	PLDB	3.00E-42	NP_002306.1	LMO1 RBTN1 RHOM1 TTG1	LIM domain only 1 (rhombotin 1)	Homo sapiens
dd_Smed_v6_6266_0_1	3850	PLDB	0	NP_982271.2	SYNJ1 INPP5G PARK20	synaptojanin 1	Homo sapiens
dd_Smed_v6_6272_0_1	2182	PLDB	3.00E-174	NP_002028.1	FYN SLK SYN p59-FYN	"FYN proto-oncogene, Src family tyrosine kinase"	Homo sapiens
dd_Smed_v6_6353_0_1	2409	PLDB	6.00E-164	NP_003496.1	FZD1	frizzled class receptor 1	Homo sapiens
dd_Smed_v6_6384_0_1	5904	PLDB	0	NP_038464.1	NCKAP1 HEM2 NAP1 NAP125 p125Nap1	NCK associated protein 1	Homo sapiens
dd_Smed_v6_64531_0_1	633	PLDB	2.00E-11	NP_631875.1	KCNC2 KV3.2	"potassium voltage-gated channel, Shaw-related subfamily, member 2"	Homo sapiens
dd_Smed_v6_6647_0_1	4050	PLDB	6.00E-58	XP_005264005.1	LIMS1 PINCH PINCH-1 PINCH1	LIM and senescent cell antigen-like domains 1	Homo sapiens
dd_Smed_v6_6647_0_10	1581	PLDB	6.00E-48	XP_005264006.1	LIMS1 PINCH PINCH-1 PINCH1	LIM zinc finger domain containing 1	Homo sapiens
