Transcript_Id	Length	Source	evalue	Blast_Symbol	Blast_Description	Target_Species
dd_Smed_v6_2387_0_1	3994	PLDB	2.00E-141	NCKAP1 HEM2 NAP1 NAP125 p125Nap1	NCK associated protein 1	Homo sapiens
dd_Smed_v6_2443_0_1	8603	PLDB	0	TLN1 ILWEQ TLN	talin 1	Homo sapiens
dd_Smed_v6_24482_0_1	1512	PLDB	2.00E-31	SCAI C9orf126 NET40	suppressor of cancer cell invasion	Homo sapiens
dd_Smed_v6_24482_0_2	1459	PLDB	7.00E-38	SCAI C9orf126 NET40	suppressor of cancer cell invasion	Homo sapiens
dd_Smed_v6_24482_0_3	1107	PLDB	8.00E-19	SCAI C9orf126 NET40	suppressor of cancer cell invasion	Homo sapiens
dd_Smed_v6_24482_0_5	488	PLDB	5.00E-11	SCAI C9orf126 NET40	suppressor of cancer cell invasion	Homo sapiens
dd_Smed_v6_246_0_1	2387	PLDB	0	ACTB BRWS1 PS1TP5BP1	"actin, beta"	Homo sapiens
dd_Smed_v6_24931_0_1	1053	PLDB	5.00E-18	"B3GALT5 B3GalT-V B3GalTx B3T5 GLCT5 beta-1,3-GalTase 5 beta-3-Gx-T5 beta3Gal-T5"	"beta-1,3-galactosyltransferase 5"	Homo sapiens
dd_Smed_v6_25110_0_1	968	PLDB	1.00E-26	EGR3 EGR-3 PILOT	early growth response 3	Homo sapiens
dd_Smed_v6_2514_0_1	12624	PLDB	5.00E-157	SPTBN1 ELF HEL102 SPTB2 betaSpII	"spectrin beta, non-erythrocytic 1"	Homo sapiens
dd_Smed_v6_25197_0_1	2721	PLDB	4.00E-75	ONECUT1 HNF-6 HNF6 HNF6A	one cut homeobox 1	Homo sapiens
dd_Smed_v6_2538_0_1	2034	PLDB	0	PRKAA2 AMPK AMPK2 AMPKa2 PRKAA	protein kinase AMP-activated catalytic subunit alpha 2	Homo sapiens
dd_Smed_v6_25420_0_1	1736	PLDB	2.00E-33	NR2E1 TLL TLX XTLL	nuclear receptor subfamily 2 group E member 1	Homo sapiens
dd_Smed_v6_2546_0_1	1496	PLDB	4.00E-143	PSMD12 Rpn5 p55	"proteasome 26S subunit, non-ATPase 12"	Homo sapiens
dd_Smed_v6_255_0_1	721	PLDB	1.00E-97	CALM2 CAMII PHKD PHKD2	"calmodulin 2 (phosphorylase kinase, delta)"	Homo sapiens
dd_Smed_v6_2550_0_1	2570	PLDB	4.00E-123	EIF3C EIF3CL EIF3S8 eIF3-p110	eukaryotic translation initiation factor 3 subunit C	Homo sapiens
dd_Smed_v6_25657_0_1	1120	PLDB	5.00E-30	SSTR4 SS-4-R SS4-R SS4R	somatostatin receptor 4	Homo sapiens
dd_Smed_v6_25802_0_1	1536	PLDB	6.00E-35	TRPC3 TRP3	"transient receptor potential cation channel, subfamily C, member 3"	Homo sapiens
dd_Smed_v6_2583_0_1	2729	PLDB	0	DNM3 Dyna III	dynamin 3	Homo sapiens
dd_Smed_v6_2586_0_1	7133	PLDB	0	CDC42BPA MRCK MRCKA PK428	CDC42 binding protein kinase alpha	Homo sapiens
dd_Smed_v6_25868_0_1	1461	PLDB	8.00E-93	CACNA1H CACNA1HB Cav3.2 ECA6 EIG6	"calcium channel, voltage-dependent, T type, alpha 1H subunit"	Homo sapiens
dd_Smed_v6_2617_0_1	3216	PLDB	2.00E-52	LARP1B LARP2	"La ribonucleoprotein domain family, member 1B"	Homo sapiens
dd_Smed_v6_26182_0_1	1119	PLDB	1.00E-66	TBX1 CAFS CATCH22 CTHM DGCR DGS DORV TBX1C TGA VCF VCFS	T-box 1	Homo sapiens
dd_Smed_v6_2654_0_1	3727	PLDB	2.00E-72	PCDH1 PC42 PCDH42	protocadherin 1	Homo sapiens
dd_Smed_v6_26619_0_1	409	PLDB	1.00E-19	SETMAR HsMar1 METNASE Mar1	SET domain and mariner transposase fusion gene	Homo sapiens
dd_Smed_v6_2667_0_1	4457	PLDB	2.00E-83	ARL8B ARL10C Gie1	ADP ribosylation factor like GTPase 8B	Homo sapiens
dd_Smed_v6_2667_0_2	4456	PLDB	2.00E-83	ARL8B ARL10C Gie1	ADP ribosylation factor like GTPase 8B	Homo sapiens
dd_Smed_v6_2673_0_1	4186	PLDB	1.00E-84	CNTN2 AXT FAME5 TAG-1 TAX TAX1	contactin 2 (axonal)	Homo sapiens
dd_Smed_v6_26874_0_1	958	PLDB	3.00E-15	ACTB BRWS1 PS1TP5BP1	"actin, beta"	Homo sapiens
dd_Smed_v6_26877_0_1	342	PLDB	4.00E-14	ATOH1 ATH1 HATH1 MATH-1 bHLHa14	atonal homolog 1 (Drosophila)	Homo sapiens
dd_Smed_v6_2688_0_1	3185	PLDB	3.00E-135	CTNNB1 CTNNB MRD19 armadillo	catenin beta 1	Homo sapiens
dd_Smed_v6_26969_0_1	3091	PLDB	2.00E-64	PCDH9	protocadherin 9	Homo sapiens
dd_Smed_v6_27192_0_1	1527	PLDB	9.00E-107	OSBPL9 ORP-9 ORP9	oxysterol binding protein like 9	Homo sapiens
dd_Smed_v6_27488_0_1	2253	PLDB	7.00E-31	MYCBP2 PAM	"MYC binding protein 2, E3 ubiquitin protein ligase"	Homo sapiens
dd_Smed_v6_2781_0_1	1048	PLDB	8.00E-124	COPS5 CSN5 JAB1 MOV-34 SGN5	COP9 signalosome subunit 5	Homo sapiens
dd_Smed_v6_2784_0_1	1018	PLDB	7.00E-35	RHOA ARH12 ARHA RHO12 RHOH12	ras homolog family member A	Homo sapiens
dd_Smed_v6_27958_0_1	277	PLDB	1.00E-43	HIST1H2BA H2BFU STBP TSH2B TSH2B.1 bA317E16.3	"histone cluster 1, H2ba"	Homo sapiens
dd_Smed_v6_28005_0_1	545	PLDB	1.00E-48	FLI1 EWSR2 SIC-1	"Fli-1 proto-oncogene, ETS transcription factor"	Homo sapiens
dd_Smed_v6_2809_0_1	1430	PLDB	0	METAP2 MAP2 MNPEP p67 p67eIF2	methionyl aminopeptidase 2	Homo sapiens
dd_Smed_v6_28547_0_1	2710	PLDB	8.00E-54	PCDH11Y PCDH-PC PCDH22 PCDHX PCDHY	protocadherin 11 Y-linked	Homo sapiens
dd_Smed_v6_2866_0_1	2429	PLDB	0	WDR5 BIG-3 SWD3	WD repeat domain 5	Homo sapiens
dd_Smed_v6_2885_0_1	1030	PLDB	1.00E-78	KRAS C-K-RAS CFC2 K-RAS2A K-RAS2B K-RAS4A K-RAS4B KI-RAS KRAS1 KRAS2 NS NS3 RASK2	Kirsten rat sarcoma viral oncogene homolog	Homo sapiens
dd_Smed_v6_2902_0_1	2463	PLDB	3.00E-99	PRKAR2A PKR2 PRKAR2	protein kinase cAMP-dependent type II regulatory subunit alpha	Homo sapiens
dd_Smed_v6_2931_0_1	1967	PLDB	5.00E-67	GNA13 G13	G protein subunit alpha 13	Homo sapiens
dd_Smed_v6_2973_0_1	718	PLDB	2.00E-12	CLTA LCA	clathrin light chain A	Homo sapiens
dd_Smed_v6_3_0_1	1634	PLDB	0	ACTB BRWS1 PS1TP5BP1	"actin, beta"	Homo sapiens
dd_Smed_v6_3004_0_1	5334	PLDB	0	KIF5B HEL-S-61 KINH KNS KNS1 UKHC	kinesin family member 5B	Homo sapiens
dd_Smed_v6_30149_0_1	2756	PLDB	6.00E-59	FAT4 CDHF14 CDHR11 FAT-J FATJ NBLA00548 VMLDS2	FAT atypical cadherin 4	Homo sapiens
dd_Smed_v6_3039_0_1	839	PLDB	2.00E-18	SLC9A3R1 EBP50 NHERF NHERF-1 NHERF1 NPHLOP2	SLC9A3 regulator 1	Homo sapiens
dd_Smed_v6_3040_0_1	1501	PLDB	2.00E-22	FOXO4 AFX AFX1 MLLT7	forkhead box O4	Homo sapiens
dd_Smed_v6_30453_0_1	554	PLDB	1.00E-31	FOXA3 FKHH3 HNF3G TCF3G	forkhead box A3	Homo sapiens
dd_Smed_v6_30562_0_1	1213	PLDB	3.00E-76	POU4F3 BRN3C DFNA15	POU class 4 homeobox 3	Homo sapiens
dd_Smed_v6_3077_0_1	5281	PLDB	0	ABCC1 ABC29 ABCC GS-X MRP MRP1	ATP binding cassette subfamily C member 1	Homo sapiens
dd_Smed_v6_3122_0_1	3581	PLDB	1.00E-74	CLSTN2 ALC-GAMMA CDHR13 CS2 CSTN2 alcagamma	calsyntenin 2	Homo sapiens
dd_Smed_v6_3130_0_1	1132	PLDB	9.00E-46	E2F4 E2F-4	E2F transcription factor 4	Homo sapiens
dd_Smed_v6_3131_0_1	1729	PLDB	2.00E-79	MBOAT2 LPCAT4 OACT2	membrane bound O-acyltransferase domain containing 2	Homo sapiens
dd_Smed_v6_3147_0_1	2068	PLDB	2.00E-139	SRC ASV SRC1 c-SRC p60-Src	"SRC proto-oncogene, non-receptor tyrosine kinase"	Homo sapiens
dd_Smed_v6_31502_0_1	1046	PLDB	2.00E-119	CDK1 CDC2 CDC28A P34CDC2	cyclin-dependent kinase 1	Homo sapiens
dd_Smed_v6_31784_0_1	979	PLDB	1.00E-32	LHX4 CPHD4	LIM homeobox 4	Homo sapiens
dd_Smed_v6_3189_0_1	1840	PLDB	1.00E-28	WASF2 IMD2 SCAR2 WASF4 WAVE2 dJ393P12.2	WAS protein family member 2	Homo sapiens
dd_Smed_v6_3224_0_1	1698	PLDB	0	FARSA CML33 FARSL FARSLA FRSA PheHA	phenylalanyl-tRNA synthetase alpha subunit	Homo sapiens
dd_Smed_v6_3235_0_1	3133	PLDB	1.00E-133	PAK1 PAKalpha	p21 (RAC1) activated kinase 1	Homo sapiens
dd_Smed_v6_3268_0_1	3910	PLDB	2.00E-138	OSBP2 HLM ORP-4 ORP4 OSBPL1 OSBPL4	oxysterol binding protein 2	Homo sapiens
dd_Smed_v6_32959_0_1	1381	PLDB	7.00E-31	PCDHGA12 CDH21 FIB3 PCDH-GAMMA-A12	"protocadherin gamma subfamily A, 12"	Homo sapiens
dd_Smed_v6_3310_0_1	1812	PLDB	0	ELP3 KAT9	elongator acetyltransferase complex subunit 3	Homo sapiens
dd_Smed_v6_33286_0_1	1681	PLDB	1.00E-127	NR2F1 BBOAS BBSOAS COUP-TFI EAR-3 EAR3 ERBAL3 NR2F2 SVP44 TCFCOUP1 TFCOUP1	nuclear receptor subfamily 2 group F member 1	Homo sapiens
dd_Smed_v6_333_0_1	1831	PLDB	4.00E-40	CNN2	calponin 2	Homo sapiens
dd_Smed_v6_3349_0_1	2372	PLDB	1.00E-50	FER FerT PPP1R74 Pe1Fe10 Pe1Fe13 Pe1Fe3 Pe1Fe6 TYK3	fer (fps/fes related) tyrosine kinase	Homo sapiens
dd_Smed_v6_3359_0_1	1681	PLDB	0	PAFAH1B1 LIS1 LIS2 MDCR MDS PAFAH	platelet activating factor acetylhydrolase 1b regulatory subunit 1	Homo sapiens
dd_Smed_v6_3361_0_1	2066	PLDB	1.00E-12	PAK1 PAKalpha	p21 (RAC1) activated kinase 1	Homo sapiens
dd_Smed_v6_3362_0_1	834	PLDB	2.00E-84	RAC1 Rac-1 TC-25 p21-Rac1	"ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)"	Homo sapiens
dd_Smed_v6_3363_0_1	1887	PLDB	4.00E-136	FYN SLK SYN p59-FYN	"FYN proto-oncogene, Src family tyrosine kinase"	Homo sapiens
dd_Smed_v6_3366_0_1	3029	PLDB	1.00E-141	WDR47	WD repeat domain 47	Homo sapiens
dd_Smed_v6_3366_0_2	2990	PLDB	3.00E-144	WDR47	WD repeat domain 47	Homo sapiens
dd_Smed_v6_3404_1_1	3022	PLDB	2.00E-25	AKAP17A 721P AKAP-17A CCDC133 CXYorf3 DXYS155E PRKA17A SFRS17A XE7 XE7Y	A-kinase anchoring protein 17A	Homo sapiens
dd_Smed_v6_34184_0_1	1255	PLDB	4.00E-51	SYNE1 8B ARCA1 C6orf98 CPG2 EDMD4 MYNE1 Nesp1 SCAR8 dJ45H2.2	spectrin repeat containing nuclear envelope protein 1	Homo sapiens
dd_Smed_v6_3426_0_1	2173	PLDB	4.00E-104	TGFBR1 AAT5 ACVRLK4 ALK-5 ALK5 ESS1 LDS1 LDS1A LDS2A MSSE SKR4 TGFR-1	"transforming growth factor, beta receptor 1"	Homo sapiens
dd_Smed_v6_3438_0_1	1660	PLDB	0	SMU1 BWD SMU-1 fSAP57	smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans)	Homo sapiens
dd_Smed_v6_3518_0_1	1757	PLDB	6.00E-132	MAP2K1 CFC3 MAPKK1 MEK1 MKK1 PRKMK1	mitogen-activated protein kinase kinase 1	Homo sapiens
dd_Smed_v6_3519_0_1	2089	PLDB	7.00E-92	DPYSL5 CRAM CRMP-5 CRMP5 Ulip6	dihydropyrimidinase like 5	Homo sapiens
dd_Smed_v6_3523_0_1	5597	PLDB	0	ANK2 ANK-2 LQT4 brank-2	"ankyrin 2, neuronal"	Homo sapiens
dd_Smed_v6_35289_0_1	770	PLDB	1.00E-70	GGPS1 GGPPS GGPPS1	geranylgeranyl diphosphate synthase 1	Homo sapiens
dd_Smed_v6_3529_0_1	572	PLDB	2.00E-82	AP2S1 AP17 CLAPS2 FBH3 FBHOk HHC3	"adaptor-related protein complex 2, sigma 1 subunit"	Homo sapiens
dd_Smed_v6_35379_0_1	1244	PLDB	3.00E-19	ISL2	ISL LIM homeobox 2	Homo sapiens
dd_Smed_v6_3542_0_1	3487	PLDB	1.00E-60	VCL CMD1W CMH15 HEL114 MV MVCL	vinculin	Homo sapiens
dd_Smed_v6_3573_0_1	2580	PLDB	1.00E-43	PLXNB1 PLEXIN-B1 PLXN5 SEP	plexin B1	Homo sapiens
dd_Smed_v6_35868_0_1	666	PLDB	3.00E-30	ACTG1 ACT ACTG BRWS2 DFNA20 DFNA26 HEL-176	"actin, gamma 1"	Homo sapiens
dd_Smed_v6_35892_0_1	1175	PLDB	1.00E-54	PAX6 AN AN2 D11S812E MGDA WAGR	paired box 6	Homo sapiens
dd_Smed_v6_3591_0_1	2695	PLDB	3.00E-19	CCDC88A APE GIRDIN GIV GRDN HkRP1 KIAA1212	coiled-coil domain containing 88A	Homo sapiens
dd_Smed_v6_3599_0_1	3463	PLDB	7.00E-119	PIK3CB P110BETA PI3K PI3KBETA PIK3C1	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta"	Homo sapiens
dd_Smed_v6_36_0_1	1057	PLDB	3.00E-114	YWHAE 14-3-3E HEL2 KCIP-1 MDCR MDS	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon	Homo sapiens
dd_Smed_v6_3618_1_1	5647	PLDB	2.00E-66	DOCK1 DOCK180 ced5	dedicator of cytokinesis 1	Homo sapiens
dd_Smed_v6_3618_1_2	5613	PLDB	1.00E-66	DOCK1 DOCK180 ced5	dedicator of cytokinesis 1	Homo sapiens
dd_Smed_v6_3643_0_1	1309	PLDB	1.00E-31	TFDP1 DP1 DRTF1 Dp-1	transcription factor Dp-1	Homo sapiens
dd_Smed_v6_3649_0_1	4966	PLDB	3.00E-83	AGRN CMSPPD	agrin	Homo sapiens
dd_Smed_v6_3666_0_1	1767	PLDB	2.00E-150	ILK HEL-S-28 ILK-1 ILK-2 P59 p59ILK	integrin linked kinase	Homo sapiens
dd_Smed_v6_3672_0_1	615	PLDB	2.00E-34	TSPO BPBS BZRP DBI IBP MBR PBR PBS PKBS PTBR mDRC pk18	translocator protein	Homo sapiens
dd_Smed_v6_3685_0_1	4920	PLDB	1.00E-173	MARK2 EMK-1 EMK1 PAR-1 Par-1b Par1b	microtubule affinity regulating kinase 2	Homo sapiens
dd_Smed_v6_37_0_1	1252	PLDB	0	ACTB BRWS1 PS1TP5BP1	"actin, beta"	Homo sapiens
dd_Smed_v6_3707_0_1	1734	PLDB	9.00E-07	LMNA CDCD1 CDDC CMD1A CMT2B1 EMD2 FPL FPLD FPLD2 HGPS IDC LDP1 LFP LGMD1B LMN1 LMNC LMNL1 PRO1	lamin A/C	Homo sapiens
dd_Smed_v6_3730_1_1	2418	PLDB	4.00E-161	CUL4A	cullin 4A	Homo sapiens
dd_Smed_v6_3737_0_1	1617	PLDB	4.00E-10	PLEKHD1 UPF0639	pleckstrin homology and coiled-coil domain containing D1	Homo sapiens
dd_Smed_v6_3742_0_1	4911	PLDB	1.00E-79	DDX58 RIG-I RIGI RLR-1	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58	Homo sapiens
dd_Smed_v6_3745_0_1	2433	PLDB	7.00E-121	ACE ACE1 CD143 DCP DCP1 ICH MVCD3	angiotensin I converting enzyme	Homo sapiens
dd_Smed_v6_3793_0_1	1071	PLDB	2.00E-09	CRKL	v-crk avian sarcoma virus CT10 oncogene homolog-like	Homo sapiens
dd_Smed_v6_383_0_1	1174	PLDB	2.00E-64	MYL12B MLC-B MRLC2	myosin light chain 12B	Homo sapiens
dd_Smed_v6_3834_0_1	2346	PLDB	7.00E-09	DIXDC1 CCD1	DIX domain containing 1	Homo sapiens
dd_Smed_v6_3838_0_1	1265	PLDB	7.00E-138	PRKX PKX1	"protein kinase, X-linked"	Homo sapiens
dd_Smed_v6_38428_0_1	1168	PLDB	5.00E-13	ADAM10 AD10 AD18 CD156c HsT18717 MADM RAK kuz	ADAM metallopeptidase domain 10	Homo sapiens
dd_Smed_v6_38568_0_1	1471	PLDB	8.00E-102	TRPC3 TRP3	"transient receptor potential cation channel, subfamily C, member 3"	Homo sapiens
dd_Smed_v6_3857_0_1	1049	PLDB	3.00E-42	GTF2E2 FE TF2E2 TFIIE-B	"general transcription factor IIE, polypeptide 2, beta 34kDa"	Homo sapiens
dd_Smed_v6_387_0_1	1370	PLDB	2.00E-99	SDCBP MDA-9 ST1 SYCL TACIP18	syndecan binding protein (syntenin)	Homo sapiens
dd_Smed_v6_3871_0_1	1862	PLDB	7.00E-32	LMNA CDCD1 CDDC CMD1A CMT2B1 EMD2 FPL FPLD FPLD2 HGPS IDC LDP1 LFP LGMD1B LMN1 LMNC LMNL1 PRO1	lamin A/C	Homo sapiens
dd_Smed_v6_389_0_1	871	PLDB	1.00E-18	CD63 LAMP-3 ME491 MLA1 OMA81H TSPAN30	CD63 molecule	Homo sapiens
dd_Smed_v6_3903_0_1	1248	PLDB	4.00E-73	ADA	adenosine deaminase	Homo sapiens
dd_Smed_v6_39545_0_1	1165	PLDB	3.00E-34	EPHA2 ARCC2 CTPA CTPP1 CTRCT6 ECK	EPH receptor A2	Homo sapiens
dd_Smed_v6_3964_0_1	2824	PLDB	4.00E-110	HEXB ENC-1AS HEL-248	hexosaminidase B (beta polypeptide)	Homo sapiens
dd_Smed_v6_3968_0_1	4806	PLDB	0	SUPT6H SPT6 SPT6H emb-5	"SPT6 homolog, histone chaperone"	Homo sapiens
dd_Smed_v6_3975_0_1	2504	PLDB	1.00E-47	ARHGAP15 BM046	Rho GTPase activating protein 15	Homo sapiens
dd_Smed_v6_3975_0_2	2387	PLDB	1.00E-39	ARHGAP15 BM046	Rho GTPase activating protein 15	Homo sapiens
dd_Smed_v6_3986_0_1	1263	PLDB	1.00E-164	PSMD6 Rpn7 S10 SGA-113M p42A p44S10	"proteasome 26S subunit, non-ATPase 6"	Homo sapiens
dd_Smed_v6_3992_0_1	6118	PLDB	3.00E-155	ITSN1 ITSN SH3D1A SH3P17	intersectin 1 (SH3 domain protein)	Homo sapiens
dd_Smed_v6_3992_0_2	4511	PLDB	6.00E-157	ITSN1 ITSN SH3D1A SH3P17	intersectin 1	Homo sapiens
dd_Smed_v6_3999_0_1	3053	PLDB	4.00E-46	INPP4B	"inositol polyphosphate-4-phosphatase, type II, 105kDa"	Homo sapiens
dd_Smed_v6_40364_0_1	652	PLDB	6.00E-20	ACTG1 ACT ACTG BRWS2 DFNA20 DFNA26 HEL-176	"actin, gamma 1"	Homo sapiens
dd_Smed_v6_40386_0_1	309	PLDB	6.00E-34	FLI1 EWSR2 SIC-1	"Fli-1 proto-oncogene, ETS transcription factor"	Homo sapiens
dd_Smed_v6_40628_0_1	335	PLDB	2.00E-21	ACTG1 ACT ACTG BRWS2 DFNA20 DFNA26 HEL-176	actin gamma 1	Homo sapiens
dd_Smed_v6_4078_0_1	5457	PLDB	2.00E-25	GPC6 OMIMD1	glypican 6	Homo sapiens
dd_Smed_v6_4078_0_2	5409	PLDB	2.00E-25	GPC6 OMIMD1	glypican 6	Homo sapiens
dd_Smed_v6_4078_0_3	5406	PLDB	2.00E-25	GPC6 OMIMD1	glypican 6	Homo sapiens
dd_Smed_v6_4078_0_4	5382	PLDB	2.00E-25	GPC6 OMIMD1	glypican 6	Homo sapiens
dd_Smed_v6_4078_0_5	5358	PLDB	2.00E-25	GPC6 OMIMD1	glypican 6	Homo sapiens
dd_Smed_v6_4078_0_6	5334	PLDB	2.00E-25	GPC6 OMIMD1	glypican 6	Homo sapiens
dd_Smed_v6_4078_0_7	5331	PLDB	2.00E-25	GPC6 OMIMD1	glypican 6	Homo sapiens
dd_Smed_v6_4078_0_8	5283	PLDB	2.00E-25	GPC6 OMIMD1	glypican 6	Homo sapiens
dd_Smed_v6_4122_0_5	1768	PLDB	2.00E-47	COPS4 CSN4	COP9 signalosome subunit 4	Homo sapiens
dd_Smed_v6_4122_0_6	1714	PLDB	2.00E-51	COPS4 CSN4	COP9 signalosome subunit 4	Homo sapiens
dd_Smed_v6_41293_0_1	757	PLDB	1.00E-62	PRKAR2A PKR2 PRKAR2	protein kinase cAMP-dependent type II regulatory subunit alpha	Homo sapiens
dd_Smed_v6_413_0_1	1586	PLDB	2.00E-72	MBOAT2 LPCAT4 OACT2	membrane bound O-acyltransferase domain containing 2	Homo sapiens
dd_Smed_v6_41384_0_1	2321	PLDB	5.00E-56	PCDH9	protocadherin 9	Homo sapiens
dd_Smed_v6_414_0_1	989	PLDB	3.00E-96	CALM2 CAMII PHKD PHKD2	"calmodulin 2 (phosphorylase kinase, delta)"	Homo sapiens
dd_Smed_v6_4147_0_1	3106	PLDB	1.00E-21	CLSTN1 ALC-ALPHA CDHR12 CSTN1 PIK3CD XB31alpha alcalpha1 alcalpha2	calsyntenin 1	Homo sapiens
dd_Smed_v6_4188_0_1	1218	PLDB	3.00E-102	PRKAR2A PKR2 PRKAR2	protein kinase cAMP-dependent type II regulatory subunit alpha	Homo sapiens
dd_Smed_v6_4211_0_1	1848	PLDB	4.00E-94	SLC7A11 CCBR1 xCT	solute carrier family 7 member 11	Homo sapiens
dd_Smed_v6_4217_0_1	1743	PLDB	1.00E-144	PPIL2 CYC4 CYP60 Cyp-60 UBOX7 hCyP-60	peptidylprolyl isomerase like 2	Homo sapiens
dd_Smed_v6_4226_0_1	1331	PLDB	2.00E-65	PARVB CGI-56	parvin beta	Homo sapiens
dd_Smed_v6_4244_0_1	2228	PLDB	0	PRKCA AAG6 PKC-alpha PKCA PRKACA	protein kinase C alpha	Homo sapiens
dd_Smed_v6_4269_0_1	2632	PLDB	6.00E-38	KDM1B AOF1 C6orf193 LSD2 bA204B7.3 dJ298J15.2	lysine demethylase 1B	Homo sapiens
dd_Smed_v6_4269_0_2	2589	PLDB	2.00E-31	KDM1B AOF1 C6orf193 LSD2 bA204B7.3 dJ298J15.2	lysine demethylase 1B	Homo sapiens
dd_Smed_v6_4269_0_3	2511	PLDB	8.00E-46	KDM1B AOF1 C6orf193 LSD2 bA204B7.3 dJ298J15.2	lysine demethylase 1B	Homo sapiens
dd_Smed_v6_4269_0_4	2468	PLDB	1.00E-41	KDM1B AOF1 C6orf193 LSD2 bA204B7.3 dJ298J15.2	lysine demethylase 1B	Homo sapiens
dd_Smed_v6_4301_0_1	3270	PLDB	3.00E-88	AGAP3 AGAP-3 CENTG3 CRAG MRIP-1 cnt-g3	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3"	Homo sapiens
dd_Smed_v6_4301_0_2	3192	PLDB	1.00E-91	AGAP3 AGAP-3 CENTG3 CRAG MRIP-1 cnt-g3	"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3"	Homo sapiens
dd_Smed_v6_4315_0_1	1322	PLDB	5.00E-139	PRKX PKX1	"protein kinase, X-linked"	Homo sapiens
dd_Smed_v6_4332_0_1	3860	PLDB	1.00E-32	ARAP2 CENTD1 PARX	"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2"	Homo sapiens
dd_Smed_v6_4341_0_1	822	PLDB	5.00E-21	RPA2 REPA2 RP-A p32 RP-A p34 RPA32	replication protein A2	Homo sapiens
dd_Smed_v6_4344_0_1	2070	PLDB	8.00E-19	FGD2 ZFYVE4	"FYVE, RhoGEF and PH domain containing 2"	Homo sapiens
dd_Smed_v6_4393_0_1	2081	PLDB	0	AKT3 MPPH PKB-GAMMA PKBG PRKBG RAC-PK-gamma RAC-gamma STK-2	v-akt murine thymoma viral oncogene homolog 3	Homo sapiens
dd_Smed_v6_44071_0_1	1880	PLDB	1.00E-50	ASPM ASP Calmbp1 MCPH5	abnormal spindle microtubule assembly	Homo sapiens
dd_Smed_v6_4425_0_1	3424	PLDB	6.00E-169	MARK2 EMK-1 EMK1 PAR-1 Par-1b Par1b	MAP/microtubule affinity-regulating kinase 2	Homo sapiens
dd_Smed_v6_4437_0_1	917	PLDB	3.00E-18	IGFBP7 AGM FSTL2 IBP-7 IGFBP-7 IGFBP-7v IGFBPRP1 MAC25 PSF RAMSVPS TAF	insulin-like growth factor binding protein 7	Homo sapiens
dd_Smed_v6_445_0_1	1224	PLDB	2.00E-56	MYL9 LC20 MLC-2C MLC2 MRLC1 MYRL2	myosin light chain 9	Homo sapiens
dd_Smed_v6_4451_0_1	1080	PLDB	7.00E-23	RTN4 ASY NI220/250 NOGO NOGO-A NOGOC NSP NSP-CL Nbla00271 Nbla10545 Nogo-B Nogo-C RTN-X RTN4-A RTN4-B1 RTN4-B2 RTN4-C	reticulon 4	Homo sapiens
dd_Smed_v6_4457_0_1	2709	PLDB	4.00E-22	CNKSR3 MAGI1	CNKSR family member 3	Homo sapiens
dd_Smed_v6_4457_0_2	2657	PLDB	4.00E-22	CNKSR3 MAGI1	CNKSR family member 3	Homo sapiens
dd_Smed_v6_4464_0_1	2420	PLDB	0	PRKCA AAG6 PKC-alpha PKCA PRKACA	protein kinase C alpha	Homo sapiens
dd_Smed_v6_4465_0_1	1116	PLDB	1.00E-108	RAB6A RAB6	"RAB6A, member RAS oncogene family"	Homo sapiens
dd_Smed_v6_4467_0_1	434	PLDB	8.00E-25	FLOT1	flotillin 1	Homo sapiens
dd_Smed_v6_44784_0_1	300	PLDB	5.00E-18	SETMAR HsMar1 METNASE Mar1	SET domain and mariner transposase fusion gene	Homo sapiens
dd_Smed_v6_4490_0_1	3156	PLDB	3.00E-36	PTPRJ CD148 DEP1 HPTPeta R-PTP-ETA SCC1	"protein tyrosine phosphatase, receptor type J"	Homo sapiens
dd_Smed_v6_4494_0_1	4304	PLDB	7.00E-53	TNS1 MST091 MST122 MST127 MSTP122 MSTP127 MXRA6 PPP1R155 TNS	tensin 1	Homo sapiens
dd_Smed_v6_4507_0_1	3177	PLDB	1.00E-61	ABR MDB	active BCR-related	Homo sapiens
dd_Smed_v6_4548_0_1	1573	PLDB	2.00E-137	SLC7A6 LAT-2 LAT3 y LAT-2	solute carrier family 7 member 6	Homo sapiens
dd_Smed_v6_457_0_1	623	PLDB	5.00E-63	PPIA CYPA CYPH HEL-S-69p	peptidylprolyl isomerase A	Homo sapiens
dd_Smed_v6_4578_0_1	2147	PLDB	5.00E-79	RGS7	regulator of G-protein signaling 7	Homo sapiens
dd_Smed_v6_461_0_1	1411	PLDB	9.00E-86	YWHAE 14-3-3E HEL2 KCIP-1 MDCR MDS	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon	Homo sapiens
